,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
391,2013,399,2013-05-19,71st Match,Pune Warriors,Delhi Daredevils,Pune,Maharashtra Cricket Association Stadium,Pune Warriors,bat,Robin Uthappa (wk),Aaron Finch (c),Manish Pandey,Yuvraj Singh,Angelo Mathews,Luke Wright,Raiphi Gomez,Wayne Parnell, Bhuvneshwar Kumar, Ali Murtaza, Ashok Dinda,Mahela Jayawardene (c),David Warner,Bharath Chipli,Virender Sehwag,Ben Rohrer,Irfan Pathan,CM Gautam (wk),Morne Morkel,Umesh Yadav,Shahbaz Nadeem,Siddarth Kaul,1,38,0
392,2013,400,2013-05-19,72nd Match,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,Kolkata Knight Riders,bat,Manvinder Bisla (wk),Gautam Gambhir (c),Jacques Kallis,Eoin Morgan,Yusuf Pathan,Ryan ten Doeschate,Paras Dogra,Sunil Narine,Iqbal Abdulla,Pradeep Sangwan, Mohammed Shami,Parthiv Patel (wk),Shikhar Dhawan,Hanuma Vihari,Cameron White (c),Thisara Perera,Daren Sammy,Biplab Samantray,Karn Sharma, Amit Mishra, Dale Steyn, Anand Rajan,1,0,5
393,2013,401,2013-05-21,Qualifier 1,Chennai Super Kings,Mumbai Indians,Delhi,Feroz Shah Kotla,Chennai Super Kings,bat,Michael Hussey,Murali Vijay,Suresh Raina,MS Dhoni, Ravindra Jadeja, Dwayne Bravo, S Badrinath, Albie Morkel, Chris Morris, Ravichandran Ashwin, Mohit Sharma,Dwayne Smith,Aditya Tare,Dinesh Karthik (wk),Rohit Sharma (c),Kieron Pollard,Ambati Rayudu,Harbhajan Singh,Mitchell Johnson,Lasith Malinga,Pragyan Ojha,Munaf Patel,1,48,0
394,2013,402,2013-05-22,Eliminator,Rajasthan Royals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,Sunrisers Hyderabad,bat,Parthiv Patel (wk),Shikhar Dhawan,Hanuma Vihari,Cameron White (c),Daren Sammy,Thisara Perera,Biplab Samantray,Karn Sharma,Dale Steyn,Amit Mishra, Ishant Sharma,Rahul Dravid (c),Ajinkya Rahane,Shane Watson,Dishant Yagnik (wk),Stuart Binny,Sanju Samson,Brad Hodge,James Faulkner,Kevon Cooper, Vikramjeet Singh Malik, Siddharth Trivedi,1,0,4
395,2013,403,2013-05-24,Qualifier 2,Mumbai Indians,Rajasthan Royals,Kolkata,Eden Gardens,Rajasthan Royals,bat,Rahul Dravid (c),Ajinkya Rahane,Shane Watson,Sanju Samson,Stuart Binny,Brad Hodge,Kevon Cooper,Dishant Yagnik (wk),James Faulkner, Vikramjeet Singh Malik, Siddharth Trivedi,Dwayne Smith,Aditya Tare,Dinesh Karthik (wk),Rohit Sharma (c),Kieron Pollard,Ambati Rayudu,Harbhajan Singh,Rishi Dhawan,Mitchell Johnson, Lasith Malinga, Pragyan Ojha,1,0,4
396,2013,404,2013-05-26,Final,Chennai Super Kings,Mumbai Indians,Kolkata,Eden Gardens,Mumbai Indians,bat,Dwayne Smith,Aditya Tare,Dinesh Karthik (wk),Rohit Sharma (c),Ambati Rayudu,Kieron Pollard,Harbhajan Singh,Rishi Dhawan,Mitchell Johnson,Lasith Malinga,Pragyan Ojha,Michael Hussey,Murali Vijay,Suresh Raina,S Badrinath,Dwayne Bravo,Ravindra Jadeja,MS Dhoni (c & wk),Albie Morkel,Chris Morris,Ravichandran Ashwin,Mohit Sharma,0,23,0
397,2014,405,2014-04-16,1st Match,Mumbai Indians,Kolkata Knight Riders,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,bat,Gautam Gambhir (c),Jacques Kallis,Manish Pandey,Robin Uthappa (wk),Yusuf Pathan,Shakib Al Hasan,Suryakumar Yadav,Piyush Chawla, Vinay Kumar, Sunil Narine, Morne Morkel,Michael Hussey,Aditya Tare,Ambati Rayudu,Rohit Sharma (c),Kieron Pollard,Corey Anderson,Harbhajan Singh,CM Gautam (wk),Lasith Malinga, Zaheer Khan, Pragyan Ojha,0,41,0
398,2014,406,2014-04-17,2nd Match,Delhi Daredevils,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Association Stadium,Royal Challengers Bangalore,bowl,Mayank Agarwal,Murali Vijay,Dinesh Karthik (c & wk),Manoj Tiwary,Jean-Paul Duminy,Ross Taylor,James Neesham, Wayne Parnell, Shahbaz Nadeem, Rahul Sharma, Mohammed Shami,Parthiv Patel (wk),Nic Maddinson,Virat Kohli (c),Yuvraj Singh,AB de Villiers, Albie Morkel, Sachin Rana, Ashok Dinda, Mitchell Starc, Yuzvendra Chahal, Varun Aaron,0,0,8
399,2014,407,2014-04-18,3rd Match,Chennai Super Kings,Kings XI Punjab,Abu Dhabi,Sheikh Zayed Stadium,Chennai Super Kings,bat,Dwayne Smith,Brendon McCullum,Suresh Raina,MS Dhoni (c & wk),Dwayne Bravo,Faf du Plessis, Ravichandran Ashwin, Ravindra Jadeja, Pawan Negi, Ashish Nehra, Mohit Sharma,Cheteshwar Pujara,Virender Sehwag,Glenn Maxwell,Axar Patel,David Miller,George Bailey (c),Wriddhiman Saha, Mitchell Johnson, Rishi Dhawan, Parvinder Awana, Lakshmipathy Balaji,0,0,6
400,2014,408,2014-04-18,4th Match,Sunrisers Hyderabad,Rajasthan Royals,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan Royals,bowl,Aaron Finch,Shikhar Dhawan (c),David Warner,Lokesh Rahul (wk),Daren Sammy,Venugopal Rao,Karn Sharma,Dale Steyn,Amit Mishra, Bhuvneshwar Kumar, Ishant Sharma,Abhishek Nayar,Ajinkya Rahane,Sanju Samson (wk),Shane Watson (c),Stuart Binny,Brad Hodge,Rajat Bhatia,James Faulkner,Kane Richardson, Dhawal Kulkarni, Pravin Tambe,0,0,4
401,2014,409,2014-04-19,5th Match,Royal Challengers Bangalore,Mumbai Indians,Dubai,Dubai International Cricket Stadium ,Royal Challengers Bangalore,bowl,Michael Hussey,Aditya Tare (wk),Ambati Rayudu,Rohit Sharma (c),Kieron Pollard,Corey Anderson,Harbhajan Singh,Zaheer Khan,Lasith Malinga,Pragyan Ojha,Jasprit Bumrah,Nic Maddinson,Parthiv Patel (wk),Virat Kohli (c),Yuvraj Singh,AB de Villiers,Albie Morkel, Sachin Rana, Mitchell Starc, Varun Aaron, Yuzvendra Chahal, Ashok Dinda,1,0,7
402,2014,410,2014-04-19,6th Match,Kolkata Knight Riders,Delhi Daredevils,Dubai,Dubai International Cricket Stadium ,Kolkata Knight Riders,bat,Jacques Kallis,Gautam Gambhir (c),Manish Pandey,Robin Uthappa (wk),Shakib Al Hasan,Yusuf Pathan,Suryakumar Yadav,Piyush Chawla, Vinay Kumar, Sunil Narine, Morne Morkel,Murali Vijay,Mayank Agarwal,Dinesh Karthik (c & wk),Ross Taylor,Jean-Paul Duminy,Manoj Tiwary,James Neesham,Nathan Coulter-Nile,Shahbaz Nadeem, Mohammed Shami, Jaydev Unadkat,0,0,4
403,2014,411,2014-04-20,7th Match,Rajasthan Royals,Kings XI Punjab,Sharjah,Sharjah Cricket Association Stadium,Kings XI Punjab,bowl,Abhishek Nayar,Ajinkya Rahane,Sanju Samson (wk),Shane Watson (c),Stuart Binny,Steven Smith,James Faulkner,Rajat Bhatia, Kane Richardson, Pravin Tambe, Dhawal Kulkarni,Cheteshwar Pujara,Virender Sehwag,Wriddhiman Saha (wk),Glenn Maxwell,David Miller,George Bailey, Axar Patel, Mitchell Johnson, Lakshmipathy Balaji, Parvinder Awana, Murali Kartik,0,0,7
404,2014,412,2014-04-21,8th Match,Chennai Super Kings,Delhi Daredevils,Abu Dhabi,Sheikh Zayed Stadium,Chennai Super Kings,bat,Dwayne Smith,Brendon McCullum,Suresh Raina,Faf du Plessis,MS Dhoni (c & wk),Ravindra Jadeja,Mithun Manhas,Ravichandran Ashwin,Ben Hilfenhaus,Mohit Sharma, Ishwar Pandey,Mayank Agarwal,Murali Vijay,Dinesh Karthik (c & wk),Manoj Tiwary,Jean-Paul Duminy,Ross Taylor,James Neesham,Shahbaz Nadeem,Mohammed Shami,Jaydev Unadkat,Nathan Coulter-Nile,1,93,0
405,2014,413,2014-04-22,9th Match,Kings XI Punjab,Sunrisers Hyderabad,Sharjah,Sharjah Cricket Association Stadium,Sunrisers Hyderabad,bowl,Cheteshwar Pujara,Virender Sehwag,Glenn Maxwell,David Miller,George Bailey (c),Mitchell Johnson,Axar Patel,Wriddhiman Saha, Rishi Dhawan, Lakshmipathy Balaji, Sandeep Sharma,Aaron Finch,Shikhar Dhawan (c),David Warner,Lokesh Rahul (wk),Venugopal Rao,Irfan Pathan,Daren Sammy,Karn Sharma,Dale Steyn,Amit Mishra,Bhuvneshwar Kumar,1,72,0
406,2014,414,2014-04-23,10th Match,Rajasthan Royals,Chennai Super Kings,Dubai,Dubai International Cricket Stadium ,Rajasthan Royals,bowl,Dwayne Smith,Brendon McCullum,Suresh Raina,Faf du Plessis,MS Dhoni (c & wk),Ravindra Jadeja,Mithun Manhas,Ravichandran Ashwin,Mohit Sharma, Ben Hilfenhaus, Ishwar Pandey,Abhishek Nayar,Ajinkya Rahane,Sanju Samson (wk),Shane Watson (c),Stuart Binny,Steven Smith,Rajat Bhatia,James Faulkner,Tim Southee,Dhawal Kulkarni,Pravin Tambe,0,7,0
407,2014,415,2014-04-24,11th Match,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah,Sharjah Cricket Association Stadium,Royal Challengers Bangalore,bowl,Jacques Kallis,Gautam Gambhir (c),Manish Pandey,Chris Lynn,Yusuf Pathan,Robin Uthappa (wk),Suryakumar Yadav,Vinay Kumar,Sunil Narine, Morne Morkel, Umesh Yadav,Parthiv Patel (wk),Yogesh Takawale,Virat Kohli (c),Yuvraj Singh,AB de Villiers,Albie Morkel,Mitchell Starc,Yuzvendra Chahal, Ashok Dinda, Varun Aaron, Muttiah Muralitharan,0,2,0
408,2014,416,2014-04-25,12th Match,Sunrisers Hyderabad,Delhi Daredevils,Dubai,Dubai International Cricket Stadium ,Sunrisers Hyderabad,bat,Shikhar Dhawan (c),Aaron Finch,David Warner,Lokesh Rahul, Venugopal Rao, Naman Ojha, Daren Sammy, Karn Sharma, Amit Mishra, Dale Steyn, Bhuvneshwar Kumar,Quinton de Kock,Murali Vijay,Kevin Pietersen (c),Dinesh Karthik (wk),Jean-Paul Duminy,Manoj Tiwary,Laxmi Shukla, Wayne Parnell, Shahbaz Nadeem, Jaydev Unadkat, Mohammed Shami,1,4,0
409,2014,417,2014-04-25,13th Match,Chennai Super Kings,Mumbai Indians,Dubai,Dubai International Cricket Stadium ,Mumbai Indians,bat,Michael Hussey,Aditya Tare,Corey Anderson,Rohit Sharma (c),Kieron Pollard,Ambati Rayudu,CM Gautam (wk),Harbhajan Singh,Zaheer Khan,Pragyan Ojha, Lasith Malinga,Dwayne Smith,Brendon McCullum,Suresh Raina,Faf du Plessis,MS Dhoni (c & wk),Mithun Manhas, Ravindra Jadeja, Ravichandran Ashwin, Ben Hilfenhaus, Mohit Sharma, Ishwar Pandey,1,0,7
410,2014,418,2014-04-26,14th Match,Rajasthan Royals,Royal Challengers Bangalore,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan Royals,bowl,Parthiv Patel (wk),Yogesh Takawale,Virat Kohli (c),Yuvraj Singh,AB de Villiers,Sachin Rana,Albie Morkel,Mitchell Starc,Ravi Rampaul,Ashok Dinda,Yuzvendra Chahal,Ajinkya Rahane,Karun Nair,Sanju Samson (wk),Abhishek Nayar,Shane Watson (c),Stuart Binny,Steven Smith, Rajat Bhatia, Tim Southee, Pravin Tambe, Kane Richardson,1,0,6
411,2014,419,2014-04-26,15th Match,Kolkata Knight Riders,Kings XI Punjab,Abu Dhabi,Sheikh Zayed Stadium,Kolkata Knight Riders,bowl,Cheteshwar Pujara,Virender Sehwag,Wriddhiman Saha (wk),Glenn Maxwell,David Miller,George Bailey (c),Rishi Dhawan,Axar Patel,Mitchell Johnson,Lakshmipathy Balaji,Sandeep Sharma,Manish Pandey,Jacques Kallis,Gautam Gambhir (c),Chris Lynn,Robin Uthappa (wk),Yusuf Pathan,Suryakumar Yadav,Piyush Chawla,Sunil Narine,Umesh Yadav,Morne Morkel,0,23,0
412,2014,420,2014-04-27,16th Match,Delhi Daredevils,Mumbai Indians,Sharjah,Sharjah Cricket Association Stadium,Mumbai Indians,bat,Rohit Sharma (c),Aditya Tare,Corey Anderson,Ambati Rayudu,Michael Hussey,Kieron Pollard,CM Gautam (wk),Harbhajan Singh,Zaheer Khan,Pragyan Ojha, Lasith Malinga,Quinton de Kock,Murali Vijay,Jean-Paul Duminy,Kevin Pietersen (c),Dinesh Karthik (wk),Kedar Jadhav,Wayne Parnell, Laxmi Shukla, Mohammed Shami, Jaydev Unadkat, Shahbaz Nadeem,1,0,6
413,2014,421,2014-04-27,17th Match,Sunrisers Hyderabad,Chennai Super Kings,Sharjah,Sharjah Cricket Association Stadium,Sunrisers Hyderabad,bat,Aaron Finch,Shikhar Dhawan (c),David Warner,Lokesh Rahul (wk),Venugopal Rao,Daren Sammy,Karn Sharma,Bhuvneshwar Kumar, Dale Steyn, Amit Mishra, Ishant Sharma,Dwayne Smith,Brendon McCullum,Suresh Raina,MS Dhoni (c & wk),Faf du Plessis,Ravindra Jadeja,Mithun Manhas,Ravichandran Ashwin, Mohit Sharma, Ben Hilfenhaus, Ishwar Pandey,0,0,5
414,2014,422,2014-04-28,18th Match,Kings XI Punjab,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium ,Kings XI Punjab,bowl,Chris Gayle,Parthiv Patel (wk),Virat Kohli (c),Yogesh Takawale,AB de Villiers,Yuvraj Singh,Albie Morkel,Mitchell Starc,Varun Aaron,Ashok Dinda,Yuzvendra Chahal,Cheteshwar Pujara,Virender Sehwag,Wriddhiman Saha (wk),Glenn Maxwell,David Miller,George Bailey (c),Rishi Dhawan,Axar Patel, Mitchell Johnson, Lakshmipathy Balaji, Sandeep Sharma,1,0,5
415,2014,423,2014-04-29,19th Match,Kolkata Knight Riders,Rajasthan Royals,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan Royals,bat,Ajinkya Rahane,Karun Nair,Sanju Samson (wk),Shane Watson (c),Stuart Binny,Steven Smith,James Faulkner,Rajat Bhatia, Pravin Tambe, Kane Richardson, Iqbal Abdulla,Gautam Gambhir (c),Manvinder Bisla (wk),Jacques Kallis,Manish Pandey,Suryakumar Yadav,Shakib Al Hasan,Robin Uthappa,Vinay Kumar,Piyush Chawla,Sunil Narine,Morne Morkel,0,False,False
416,2014,424,2014-04-30,20th Match,Mumbai Indians,Sunrisers Hyderabad,Dubai,Dubai International Cricket Stadium ,Mumbai Indians,bowl,Aaron Finch,Shikhar Dhawan (c),Lokesh Rahul,David Warner,Daren Sammy,Naman Ojha (wk),Irfan Pathan,Karn Sharma, Bhuvneshwar Kumar, Amit Mishra, Dale Steyn,Ben Dunk,Rohit Sharma (c),Corey Anderson,Ambati Rayudu,Kieron Pollard,Aditya Tare,Harbhajan Singh,CM Gautam (wk),Zaheer Khan,Lasith Malinga, Pragyan Ojha,0,15,0
417,2014,425,2014-05-02,21st Match,Chennai Super Kings,Kolkata Knight Riders,Ranchi,JSCA International Stadium Complex,Chennai Super Kings,bat,Dwayne Smith,Brendon McCullum,Suresh Raina,MS Dhoni (c & wk),Ravindra Jadeja,Faf du Plessis, Mithun Manhas, Ravichandran Ashwin, Mohit Sharma, Ben Hilfenhaus, Ishwar Pandey,Robin Uthappa (wk),Gautam Gambhir (c),Jacques Kallis,Manish Pandey,Shakib Al Hasan,Suryakumar Yadav,Yusuf Pathan,Andre Russell,Piyush Chawla,Vinay Kumar,Sunil Narine,1,34,0
418,2014,426,2014-05-03,22nd Match,Mumbai Indians,Kings XI Punjab,Mumbai,Wankhede Stadium,Kings XI Punjab,bat,Cheteshwar Pujara,Virender Sehwag,Wriddhiman Saha (wk),Glenn Maxwell,George Bailey (c),David Miller,Mitchell Johnson,Rishi Dhawan, Axar Patel, Lakshmipathy Balaji, Sandeep Sharma,Ben Dunk,CM Gautam (wk),Ambati Rayudu,Rohit Sharma (c),Corey Anderson,Kieron Pollard,Aditya Tare,Harbhajan Singh, Lasith Malinga, Zaheer Khan, Jasprit Bumrah,1,0,5
419,2014,427,2014-05-03,23rd Match,Delhi Daredevils,Rajasthan Royals,Delhi,Feroz Shah Kotla,Rajasthan Royals,bowl,Quinton de Kock,Murali Vijay,Kevin Pietersen (c),Dinesh Karthik (wk),Jean-Paul Duminy,Kedar Jadhav,Wayne Parnell,Mohammed Shami, Jaydev Unadkat, Shahbaz Nadeem, Rahul Sharma,Ajinkya Rahane,Karun Nair,Sanju Samson (wk),Rajat Bhatia,Shane Watson (c),Steven Smith, Stuart Binny, James Faulkner, Dhawal Kulkarni, Kane Richardson, Pravin Tambe,0,0,7
420,2014,428,2014-05-04,24th Match,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Aaron Finch,Shikhar Dhawan (c),Lokesh Rahul,David Warner,Daren Sammy,Naman Ojha (wk),Irfan Pathan,Karn Sharma,Bhuvneshwar Kumar, Dale Steyn, Ishant Sharma,Chris Gayle,Parthiv Patel (wk),Virat Kohli (c),Rilee Rossouw,AB de Villiers,Yuvraj Singh,Mitchell Starc,Harshal Patel,Ashok Dinda, Varun Aaron, Yuzvendra Chahal,1,0,4
421,2014,429,2014-05-05,25th Match,Rajasthan Royals,Kolkata Knight Riders,Ahmedabad,Sardar Patel Stadium,Kolkata Knight Riders,bowl,Ajinkya Rahane,Karun Nair,Sanju Samson (wk),Shane Watson (c),Stuart Binny,Steven Smith,James Faulkner,Rajat Bhatia,Tim Southee, Rahul Tewatia, Pravin Tambe,Robin Uthappa (wk),Gautam Gambhir (c),Andre Russell,Manish Pandey,Shakib Al Hasan,Yusuf Pathan,Ryan ten Doeschate,Suryakumar Yadav,Vinay Kumar, Sunil Narine, Umesh Yadav,1,10,0
422,2014,430,2014-05-05,26th Match,Delhi Daredevils,Chennai Super Kings,Delhi,Feroz Shah Kotla,Chennai Super Kings,bowl,Quinton de Kock,Murali Vijay,Kevin Pietersen (c),Dinesh Karthik (wk),Laxmi Shukla,Jean-Paul Duminy,Kedar Jadhav,Wayne Parnell, Shahbaz Nadeem, Mohammed Shami, Jaydev Unadkat,Dwayne Smith,Brendon McCullum,Suresh Raina,MS Dhoni (c & wk),Faf du Plessis, Ravindra Jadeja, Mithun Manhas, Ravichandran Ashwin, Mohit Sharma, Ben Hilfenhaus, Ishwar Pandey,0,0,8
423,2014,431,2014-05-06,27th Match,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,Royal Challengers Bangalore,bowl,Ben Dunk,CM Gautam (wk),Ambati Rayudu,Rohit Sharma (c),Corey Anderson,Kieron Pollard,Aditya Tare,Lasith Malinga, Harbhajan Singh, Pawan Suyal, Jasprit Bumrah,Chris Gayle,Parthiv Patel (wk),Virat Kohli (c),AB de Villiers,Yuvraj Singh,Rilee Rossouw,Mitchell Starc,Harshal Patel,Varun Aaron,Ashok Dinda,Yuzvendra Chahal,1,19,0
424,2014,432,2014-05-07,28th Match,Delhi Daredevils,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,Delhi Daredevils,bat,Quinton de Kock,Murali Vijay,Kevin Pietersen (c),Dinesh Karthik (wk),Jean-Paul Duminy,Laxmi Shukla,Kedar Jadhav,Wayne Parnell, Shahbaz Nadeem, Mohammed Shami, Siddarth Kaul,Robin Uthappa (wk),Gautam Gambhir (c),Manish Pandey,Jacques Kallis,Shakib Al Hasan, Yusuf Pathan, Ryan ten Doeschate, Suryakumar Yadav, Vinay Kumar, Sunil Narine, Umesh Yadav,0,0,8
425,2014,433,2014-05-07,29th Match,Kings XI Punjab,Chennai Super Kings,Cuttack,Barabati Stadium,Chennai Super Kings,bowl,Virender Sehwag,Mandeep Singh,Glenn Maxwell,David Miller,George Bailey (c),Mitchell Johnson,Wriddhiman Saha, Axar Patel, Rishi Dhawan, Sandeep Sharma, Murali Kartik,Dwayne Smith,Brendon McCullum,Suresh Raina,Ravindra Jadeja,Faf du Plessis,MS Dhoni (c & wk),Mithun Manhas,Ravichandran Ashwin,Mohit Sharma, Ben Hilfenhaus, Ishwar Pandey,1,44,0
426,2014,434,2014-05-08,30th Match,Rajasthan Royals,Sunrisers Hyderabad,Ahmedabad,Sardar Patel Stadium,Rajasthan Royals,bowl,Shikhar Dhawan (c),Aaron Finch,Lokesh Rahul,Naman Ojha (wk),David Warner,Moises Henriques,Irfan Pathan,Karn Sharma,Dale Steyn,Amit Mishra,Bhuvneshwar Kumar,Ajinkya Rahane,Karun Nair,Sanju Samson (wk),Shane Watson (c),Stuart Binny,Steven Smith,Rajat Bhatia,James Faulkner,Kane Richardson,Dhawal Kulkarni,Pravin Tambe,0,32,0
427,2014,435,2014-05-09,31st Match,Royal Challengers Bangalore,Kings XI Punjab,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bowl,Virender Sehwag,Mandeep Singh,Glenn Maxwell,David Miller,George Bailey (c),Wriddhiman Saha (wk),Mitchell Johnson,Axar Patel,Shivam Sharma,Lakshmipathy Balaji,Sandeep Sharma,Chris Gayle,Parthiv Patel (wk),Virat Kohli (c),Sachin Rana,AB de Villiers,Yuvraj Singh,Albie Morkel,Mitchell Starc,Harshal Patel,Varun Aaron,Yuzvendra Chahal,0,32,0
428,2014,436,2014-05-10,32nd Match,Delhi Daredevils,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,Sunrisers Hyderabad,bowl,Quinton de Kock,Kevin Pietersen (c),Mayank Agarwal,Dinesh Karthik (wk),Laxmi Shukla,Jean-Paul Duminy,Kedar Jadhav,Rahul Shukla,Siddarth Kaul, Imran Tahir, Mohammed Shami,Aaron Finch,Shikhar Dhawan (c),David Warner,Naman Ojha (wk),Lokesh Rahul, Karn Sharma, Moises Henriques, Irfan Pathan, Dale Steyn, Amit Mishra, Bhuvneshwar Kumar,0,0,8
429,2014,437,2014-05-10,33rd Match,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,Chennai Super Kings,bowl,Lendl Simmons,CM Gautam (wk),Ambati Rayudu,Rohit Sharma (c),Kieron Pollard,Corey Anderson,Aditya Tare,Harbhajan Singh, Praveen Kumar, Lasith Malinga, Jasprit Bumrah,Dwayne Smith,Brendon McCullum,Suresh Raina,Faf du Plessis,MS Dhoni (c & wk),Ravindra Jadeja,Mithun Manhas,Ravichandran Ashwin,Samuel Badree, Ishwar Pandey, Mohit Sharma,0,0,4
430,2014,438,2014-05-11,34th Match,Kings XI Punjab,Kolkata Knight Riders,Cuttack,Barabati Stadium,Kolkata Knight Riders,bowl,Virender Sehwag,Mandeep Singh,Wriddhiman Saha (wk),Glenn Maxwell,David Miller,George Bailey (c),Rishi Dhawan,Mitchell Johnson,Axar Patel,Parvinder Awana, Sandeep Sharma,Robin Uthappa (wk),Gautam Gambhir (c),Manish Pandey,Jacques Kallis, Yusuf Pathan, Suryakumar Yadav, Ryan ten Doeschate, Morne Morkel, Piyush Chawla, Sunil Narine, Umesh Yadav,0,0,9
431,2014,439,2014-05-11,35th Match,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M.Chinnaswamy Stadium,Royal Challengers Bangalore,bat,Virat Kohli (c),Chris Gayle,Vijay Zol,AB de Villiers,Yuvraj Singh,Albie Morkel,Parthiv Patel (wk),Mitchell Starc, Varun Aaron, Yuzvendra Chahal, Ashok Dinda,Ajinkya Rahane,Karun Nair,Shane Watson (c),Stuart Binny,Sanju Samson (wk),Steven Smith,James Faulkner,Rajat Bhatia, Kane Richardson, Pravin Tambe, Rahul Tewatia,0,0,5
432,2014,440,2014-05-12,36th Match,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,Sunrisers Hyderabad,bat,Aaron Finch,Shikhar Dhawan (c),Lokesh Rahul,David Warner,Naman Ojha (wk),Irfan Pathan, Moises Henriques, Dale Steyn, Karn Sharma, Amit Mishra, Bhuvneshwar Kumar,Lendl Simmons,CM Gautam (wk),Ambati Rayudu,Rohit Sharma (c),Kieron Pollard,Corey Anderson, Aditya Tare, Harbhajan Singh, Lasith Malinga, Jasprit Bumrah, Pragyan Ojha,0,0,7
433,2014,441,2014-05-13,37th Match,Chennai Super Kings,Rajasthan Royals,Ranchi,JSCA International Stadium Complex,Rajasthan Royals,bat,Ankit Sharma,Shane Watson (c),Ajinkya Rahane,Karun Nair,Stuart Binny,Steven Smith,James Faulkner,Dishant Yagnik (wk),Rajat Bhatia,Kevon Cooper,Pravin Tambe,Dwayne Smith,Brendon McCullum,Suresh Raina,Faf du Plessis,Ravichandran Ashwin,MS Dhoni (c & wk),Ravindra Jadeja,Vijay Shankar, Mohit Sharma, Ishwar Pandey, Samuel Badree,1,0,5
434,2014,442,2014-05-13,38th Match,Royal Challengers Bangalore,Delhi Daredevils,Bengaluru,M.Chinnaswamy Stadium,Delhi Daredevils,bowl,Chris Gayle,Parthiv Patel (wk),Virat Kohli (c),AB de Villiers,Yuvraj Singh,Sachin Rana,Vijay Zol, Mitchell Starc, Yuzvendra Chahal, Abu Nechim, Muttiah Muralitharan,Murali Vijay,Quinton de Kock (wk),Mayank Agarwal,Kevin Pietersen (c),Jean-Paul Duminy,Dinesh Karthik,Kedar Jadhav,Rahul Shukla,Mohammed Shami,Imran Tahir, Siddarth Kaul,1,16,0
435,2014,443,2014-05-14,39th Match,Sunrisers Hyderabad,Kings XI Punjab,Hyderabad,Rajiv Gandhi International Stadium,Kings XI Punjab,bowl,Aaron Finch,Shikhar Dhawan (c),Naman Ojha (wk),David Warner,Moises Henriques,Irfan Pathan,Karn Sharma,Lokesh Rahul, Amit Mishra, Dale Steyn, Bhuvneshwar Kumar,Virender Sehwag,Manan Vohra,Wriddhiman Saha (wk),Glenn Maxwell,David Miller,George Bailey (c),Mitchell Johnson, Rishi Dhawan, Axar Patel, Shivam Sharma, Sandeep Sharma,0,0,6
436,2014,444,2014-05-14,40th Match,Kolkata Knight Riders,Mumbai Indians,Cuttack,Barabati Stadium,Kolkata Knight Riders,bowl,Lendl Simmons,CM Gautam (wk),Ambati Rayudu,Rohit Sharma (c),Corey Anderson,Kieron Pollard,Aditya Tare,Lasith Malinga, Pragyan Ojha, Harbhajan Singh, Jasprit Bumrah,Robin Uthappa (wk),Gautam Gambhir (c),Manish Pandey,Yusuf Pathan,Shakib Al Hasan,Ryan ten Doeschate,Suryakumar Yadav, Morne Morkel, Piyush Chawla, Sunil Narine, Umesh Yadav,1,0,6
437,2014,445,2014-05-15,41st Match,Rajasthan Royals,Delhi Daredevils,Ahmedabad,Sardar Patel Stadium,Delhi Daredevils,bowl,Ajinkya Rahane,Karun Nair,Kevon Cooper,Sanju Samson (wk),Stuart Binny,Ben Cutting,James Faulkner,Steven Smith, Rajat Bhatia, Dhawal Kulkarni, Pravin Tambe,Kevin Pietersen (c),Mayank Agarwal,Dinesh Karthik (wk),Jean-Paul Duminy,Manoj Tiwary,Ross Taylor,Kedar Jadhav,Shahbaz Nadeem,Imran Tahir,Rahul Shukla,Siddarth Kaul,1,62,0
